Nx		dx			dt		nsteps			L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		TimeNoOMP	TimeOMP			SpeedUp		Procs		Threads		Rate_u		Rate_p
8		8.377581e-01		0.000020		25		3.706251e-04		1.915843e-01		5.988845e-02		6.881216e+01		4.088173e-02	4.571322e-02		0.89		4		2		0.00		0.00
8		8.377581e-01		0.000010		50		2.650923e-04		1.909791e-01		4.283565e-02		6.859477e+01		7.657135e-02	7.075157e-02		1.08		4		2		0.48		0.00
8		8.377581e-01		0.000005		100		2.202416e-04		1.909683e-01		3.558832e-02		6.859090e+01		1.498388e-01	1.478717e-01		1.01		4		2		0.27		0.00
8		8.377581e-01		0.000002		200		2.014069e-04		1.909992e-01		3.254488e-02		6.860197e+01		3.004307e-01	2.928592e-01		1.03		4		2		0.13		-0.00
