Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		TimeSpeedUp		Procs		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.720445e-01		6.940539e+01		0.000000e+00		0.000000e+00		1.010856e-01		9.468212e-01		1		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.191253e-02		9.243057e+00		0.000000e+00		0.000000e+00		2.184393e-01		9.963628e-01		1		2.08		2.78
