Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Procs		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.720289e-01		6.948373e+01		0.000000e+00		0.000000e+00		3.563332e-01		2		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.186525e-02		9.288170e+00		0.000000e+00		0.000000e+00		1.566313e+00		2		2.09		2.77
32	1.994662e-01	2.000000e-05	25		1.960691e-02		2.522944e+00		0.000000e+00		0.000000e+00		7.493618e+00		2		2.02		1.84
64	9.894780e-02	2.000000e-05	25		4.868385e-03		5.465854e-01		0.000000e+00		0.000000e+00		2.929918e+01		2		1.99		2.18
