Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Procs		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.797633e-01		3.846340e+02		0.000000e+00		0.000000e+00		3.293543e-01		2		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.330712e-02		2.696631e+01		0.000000e+00		0.000000e+00		1.511511e+00		2		2.09		3.66
32	1.994662e-01	2.000000e-05	25		1.989924e-02		3.711396e+00		0.000000e+00		0.000000e+00		7.458418e+00		2		2.02		2.80
64	9.894780e-02	2.000000e-05	25		5.048337e-03		6.265649e-01		0.000000e+00		0.000000e+00		3.119515e+01		2		1.96		2.54
