Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.712286e-01		4.763759e+01		3.006724e-02		8.576280e+00		1.135833e-01		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.141460e-02		1.406985e+01		6.973206e-03		2.533020e+00		6.222376e-01		2.09		1.68
32	1.994662e-01	2.000000e-05	25		1.950537e-02		2.431124e+00		1.713921e-03		4.376813e-01		4.105381e+00		2.01		2.48
64	9.894780e-02	2.000000e-05	25		4.930753e-03		7.727919e-01		4.385987e-04		1.391340e-01		3.063338e+01		1.96		1.63
