Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time			ˀRate_u		Rate_p
80	7.903378e-02	2.000000e-01	5		1.233887e+00		1.459549e+00		1.304271e-01		3.115538e-01		3.020764e+00		0.00		0.00
80	7.903378e-02	1.000000e-01	10		9.099642e-01		1.096379e+00		9.618706e-02		2.340318e-01		5.863506e+00		0.44		0.41
80	7.903378e-02	5.000000e-02	20		8.487495e-01		1.049398e+00		8.971640e-02		2.240033e-01		1.156117e+01		0.10		0.06
80	7.903378e-02	2.500000e-02	40		8.472465e-01		1.054690e+00		8.955752e-02		2.251331e-01		2.303093e+01		0.00		-0.01
