Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Time_SpeedUp		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		1.138074e-03		7.594650e-01		9.217703e-05		1.133236e-01		4.750829e-01		1.185896e+00		0.00		0.00
16	4.053668e-01	2.000000e-05	25		1.796200e-03		8.205411e-01		1.538455e-04		1.344995e-01		1.581827e+00		9.896380e-01		-0.63		-0.11
32	1.994662e-01	2.000000e-05	25		4.033826e-03		7.554148e-01		3.544490e-04		1.297710e-01		6.934270e+00		1.049537e+00		-1.14		0.12
64	9.894780e-02	2.000000e-05	25		1.067541e-02		6.963883e-01		9.495957e-04		1.224753e-01		2.897562e+01		1.053094e+00		-1.39		0.12
