Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		TimeSpeedUp		Procs		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.720401e-01		6.948228e+01		0.000000e+00		0.000000e+00		3.921520e+00		7.356821e-01		4		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.189849e-02		9.288452e+00		0.000000e+00		0.000000e+00		6.138285e+00		8.485336e-01		4		2.08		2.77
