Nx		dx		dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		TimeNoOMP	TimeOMP		SpeedUp		Procs		Threads		Rate_u		Rate_p
128		4.927989e-02		0.200000		5		2.937522e+00		1.899381e+00		4.381467e-01		5.700042e-01		0.000000e+00	2.100757e+01		0.00		4		2		0.00		0.00
128		4.927989e-02		0.100000		10		5.423282e+00		2.463537e+00		8.089106e-01		7.393072e-01		0.000000e+00	4.526495e+01		0.00		4		2		-0.88		-0.38
128		4.927989e-02		0.050000		20		4.077362e+01		2.190955e+01		6.081597e+00		6.575054e+00		0.000000e+00	8.634278e+01		0.00		4		2		-2.91		-3.15
128		4.927989e-02		0.025000		40		2.713248e+02		1.889010e+02		4.046951e+01		5.668918e+01		0.000000e+00	1.874448e+02		0.00		4		2		-2.73		-3.11
