Nx		dx			dt		nsteps			L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		TimeNoOMP	TimeOMP			SpeedUp		Procs		Threads		Rate_u		Rate_p
80		7.903378e-02		0.200000		5		1.207440e+00		1.398363e+00		1.276315e-01		2.984930e-01		1.223700e+01	1.014948e+01		1.21		1		8		0.00		0.00
80		7.903378e-02		0.100000		10		8.589911e-01		1.001186e+00		9.079899e-02		2.137120e-01		2.430689e+01	2.264971e+01		1.07		1		8		0.49		0.48
80		7.903378e-02		0.050000		20		7.886180e-01		9.559336e-01		8.336025e-02		2.040525e-01		5.450723e+01	4.182972e+01		1.30		1		8		0.12		0.07
80		7.903378e-02		0.025000		40		7.852703e-01		9.627481e-01		8.300638e-02		2.055071e-01		1.327934e+02	9.498299e+01		1.40		1		8		0.01		-0.01
