Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Time_SpeedUp		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.720289e-01		6.948141e+01		3.013206e-02		1.036767e+01		7.225268e-01		1.285305e+00		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.186532e-02		9.287840e+00		7.011809e-03		1.522422e+00		2.978117e+00		1.302062e+00		2.09		2.77
32	1.994662e-01	2.000000e-05	25		1.960692e-02		2.520867e+00		1.722844e-03		4.330540e-01		1.298108e+01		1.342456e+00		2.02		1.84
64	9.894780e-02	2.000000e-05	25		4.868467e-03		5.499464e-01		4.330582e-04		9.672028e-02		4.946852e+01		1.337358e+00		1.99		2.17
