Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.712426e-01		4.822680e+01		3.006838e-02		7.196162e+00		1.131522e-01		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.144167e-02		1.413322e+01		6.975524e-03		2.316655e+00		6.126696e-01		2.09		1.69
32	1.994662e-01	2.000000e-05	25		1.957057e-02		2.256372e+00		1.719650e-03		3.876171e-01		4.123682e+00		2.01		2.59
64	9.894780e-02	2.000000e-05	25		5.071823e-03		6.947485e-01		4.511471e-04		1.221869e-01		3.094060e+01		1.93		1.68
