Nx		dx			dt		nsteps			L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		TimeNoOMP	TimeOMP			SpeedUp		Procs		Threads		Rate_u		Rate_p
8		8.377581e-01		0.000020		25		3.706251e-04		1.915843e-01		5.988845e-02		6.881216e+01		4.177344e-02	4.222627e-02		0.99		4		2		0.00		0.00
16		4.053668e-01		0.000020		25		2.538588e-04		5.335996e-02		4.337887e-02		1.916552e+01		2.042588e-01	1.768769e-01		1.15		4		2		inf		inf
32		1.994662e-01		0.000020		25		2.325370e-04		1.295039e-02		4.076483e-02		4.651449e+00		1.376858e+00	9.576756e-01		1.44		4		2		inf		inf
64		9.894780e-02		0.000020		25		2.269091e-04		4.185128e-03		4.026822e-02		1.503212e+00		1.094049e+01	7.667632e+00		1.43		4		2		inf		inf
