Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		2.273618e-03		2.179404e+00		3.673886e-01		7.827856e+02		9.201007e-02		0.00		0.00
16	4.053668e-01	2.000000e-05	25		1.475745e-03		1.400919e+00		2.521726e-01		5.031745e+02		5.751271e-01		0.60		0.61
32	1.994662e-01	2.000000e-05	25		1.206182e-03		1.173276e+00		2.114489e-01		4.214108e+02		4.194570e+00		0.28		0.25
64	9.894780e-02	2.000000e-05	25		1.156234e-03		1.125379e+00		2.051906e-01		4.042479e+02		3.236589e+01		0.06		0.06
