Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		TimeSpeedUp		Procs		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.720400e-01		6.948438e+01		0.000000e+00		0.000000e+00		5.073928e-01		9.611671e-01		1		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.189829e-02		9.288420e+00		0.000000e+00		0.000000e+00		2.209563e+00		9.576971e-01		1		2.08		2.77
32	1.994662e-01	2.000000e-05	25		1.968080e-02		2.523078e+00		0.000000e+00		0.000000e+00		9.422541e+00		9.662760e-01		1		2.01		1.84
64	9.894780e-02	2.000000e-05	25		5.017879e-03		5.463505e-01		0.000000e+00		0.000000e+00		3.962461e+01		9.963958e-01		1		1.95		2.18
