Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Procs		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.720402e-01		6.948542e+01		0.000000e+00		0.000000e+00		2.241808e+00		4		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.189850e-02		9.289085e+00		0.000000e+00		0.000000e+00		5.033480e+00		4		2.08		2.77
32	1.994662e-01	2.000000e-05	25		1.968150e-02		2.522718e+00		0.000000e+00		0.000000e+00		1.629255e+01		4		2.01		1.84
64	9.894780e-02	2.000000e-05	25		5.019636e-03		5.465506e-01		0.000000e+00		0.000000e+00		6.399017e+01		4		1.95		2.18
