Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	500		4.307079e-02		2.255271e+00		3.479914e-01		4.050242e+01		4.350326e+00		0.00		0.00
16	4.053668e-01	2.000000e-05	500		2.614877e-02		1.354180e+00		2.234163e-01		2.431973e+01		2.395834e+01		0.69		0.70
32	1.994662e-01	2.000000e-05	500		2.036622e-02		1.102090e+00		1.785174e-01		1.979255e+01		1.946215e+02		0.35		0.29
64	9.894780e-02	2.000000e-05	500		1.920737e-02		1.038421e+00		1.704345e-01		1.865016e+01		2.201995e+03		0.08		0.08
