Nx		dx	dt		nsteps		L2_u_abs		L2_p_abs		L2_u_rel		L2_p_rel		Time		TimeSpeedUp		Procs		Rate_u		Rate_p
8	8.377581e-01	2.000000e-05	25		3.720444e-01		6.940547e+01		0.000000e+00		0.000000e+00		6.315491e+01		3.910895e+00		8		0.00		0.00
16	4.053668e-01	2.000000e-05	25		8.191281e-02		9.241961e+00		0.000000e+00		0.000000e+00		6.546790e+01		3.585386e+00		8		2.08		2.78
32	1.994662e-01	2.000000e-05	25		1.970562e-02		2.547189e+00		0.000000e+00		0.000000e+00		6.631030e+01		4.329473e+00		8		2.01		1.82
64	9.894780e-02	2.000000e-05	25		5.081521e-03		6.398184e-01		0.000000e+00		0.000000e+00		7.497405e+01		2.251501e+00		8		1.93		1.97
