Nx		dx	        dt		nsteps		    L2_u_abs		    L2_p_abs		    L2_u_rel		    L2_p_rel		    Time		        Rate_u		Rate_p
80	7.903378e-02	1.000000e+00	5		1.298013e+01		4.024777e+00		1.203993e+00		7.538635e-01		1.934832e+01		0.00		0.00
80	7.903378e-02	5.000000e-01	10		5.985280e+00		3.469845e+00		5.551743e-01		6.499216e-01		2.942199e+01		inf		inf
80	7.903378e-02	2.500000e-01	20		4.314036e+00		2.153727e+00		4.001553e-01		4.034052e-01		5.870601e+01		inf		inf
80	7.903378e-02	1.250000e-01	40		4.102340e+00		1.870175e+00		3.805191e-01		3.502943e-01		1.289318e+02		inf		inf
80	7.903378e-02	6.250000e-02	80		4.066243e+00		1.834708e+00		3.771709e-01		3.436512e-01		2.472584e+02		inf		inf
