0 0.003214978612959385
1 0.00642995722591877
2 0.009641698561608791
3 0.01284696813672781
4 0.01604253984987736
5 0.01922519505023956
6 0.02239173091948032
7 0.02553895674645901
8 0.02866370417177677
9 0.03176282718777657
10 0.03483320400118828
11 0.03787174448370934
12 0.0408753901720047
13 0.04384111613035202
14 0.04676593095064163
15 0.04964689165353775
16 0.05248110368847847
17 0.05526570975780487
18 0.05799790471792221
19 0.06067493557929993
20 0.06329410523176193
21 0.06585278362035751
22 0.06834839284420013
23 0.07077842205762863
24 0.07314042001962662
25 0.07543200999498367
26 0.07765088975429535
27 0.07979481667280197
28 0.08186163008213043
29 0.08384925872087479
30 0.08575569093227386
31 0.08757901191711426
32 0.08931738138198853
33 0.09096904844045639
34 0.09253235906362534
35 0.09400572627782822
36 0.09538767486810684
37 0.09667681157588959
38 0.09787184000015259
39 0.09897155314683914
40 0.09997484087944031
41 0.1008807048201561
42 0.1016882285475731
43 0.1023965999484062
44 0.1030051112174988
45 0.1035131514072418
46 0.1039202064275742
47 0.1042258590459824
48 0.104429803788662
49 0.1045318469405174
50 0.1045318692922592
51 0.1044298708438873
52 0.1042259559035301
53 0.1039203330874443
54 0.1035133078694344
55 0.1030052974820137
56 0.1023968011140823
57 0.1016884371638298
58 0.1008809134364128
59 0.09997504204511642
60 0.09897173941135406
61 0.09787201881408691
62 0.09667698293924332
63 0.09538783878087997
64 0.09400589019060135
65 0.09253252297639847
66 0.09096921980381012
67 0.08931755274534225
68 0.08757919073104858
69 0.08575587719678879
70 0.08384945243597031
71 0.08186183124780655
72 0.07979501783847809
73 0.07765109837055206
74 0.07543222606182098
75 0.07314064353704453
76 0.07077864557504654
77 0.06834861636161804
78 0.06585300713777542
79 0.06329432129859924
80 0.06067513674497604
81 0.05799809843301773
82 0.05526589602231979
83 0.0524812825024128
84 0.04964705929160118
85 0.04676608368754387
86 0.04384125396609306
87 0.04087551683187485
88 0.03787186369299889
89 0.03483331203460693
90 0.03176292777061462
91 0.02866379730403423
92 0.02553904056549072
93 0.02239180728793144
94 0.01922526396811008
95 0.01604259759187698
96 0.01284701470285654
97 0.009641733020544052
98 0.006429980043321848
99 0.003214990254491568
