0 31.51321220397949
1 63.02642440795898
2 94.50822448730469
3 125.9272232055664
4 157.2521209716797
5 188.4516906738281
6 219.4948425292969
7 250.3506164550781
8 280.9882202148438
9 311.3771362304688
10 341.4870910644531
11 371.2880249023438
12 400.7502136230469
13 429.8442687988281
14 458.5411682128906
15 486.812255859375
16 514.62939453125
17 541.9647827148438
18 568.7911376953125
19 595.0816650390625
20 620.81005859375
21 645.95068359375
22 670.4783935546875
23 694.3687133789062
24 717.5977783203125
25 740.1422729492188
26 761.979736328125
27 783.0881958007812
28 803.446533203125
29 823.0343627929688
30 841.83203125
31 859.8206787109375
32 876.982177734375
33 893.29931640625
34 908.7557373046875
35 923.3358154296875
36 937.02490234375
37 949.80908203125
38 961.675537109375
39 972.6122436523438
40 982.6079711914062
41 991.6526489257812
42 999.737060546875
43 1006.852905273438
44 1012.992919921875
45 1018.150695800781
46 1022.320861816406
47 1025.498901367188
48 1027.681396484375
49 1028.865966796875
50 1029.051025390625
51 1028.236083984375
52 1026.421630859375
53 1023.609130859375
54 1019.801086425781
55 1015.001037597656
56 1009.213195800781
57 1002.443115234375
58 994.697021484375
59 985.9822998046875
60 976.3072509765625
61 965.68115234375
62 954.1141357421875
63 941.6173095703125
64 928.2027587890625
65 913.8834228515625
66 898.6730346679688
67 882.5863647460938
68 865.6389770507812
69 847.8472290039062
70 829.2283935546875
71 809.800537109375
72 789.58251953125
73 768.5939331054688
74 746.8552856445312
75 724.3876953125
76 701.2129516601562
77 677.3536376953125
78 652.8330688476562
79 627.6749877929688
80 601.9039916992188
81 575.5452270507812
82 548.6243896484375
83 521.1676635742188
84 493.2019348144531
85 464.7544250488281
86 435.8529052734375
87 406.5256042480469
88 376.8011779785156
89 346.7086486816406
90 316.2774047851562
91 285.5371398925781
92 254.5178680419922
93 223.2499237060547
94 191.7638244628906
95 160.09033203125
96 128.2603912353516
97 96.30513000488281
98 64.25575256347656
99 32.14358139038086
